household_id,group,manure,crop_rotation,intercropping,mulching,number_of_practices,base_yield,practice_effect,noise,yield_tha
1174,RA Farmer,0,0,1,1,2,1.3932546963638033,0.14,-0.3626689254962365,1.1705857708675669
1175,RA Farmer,1,0,0,1,2,1.3734057403836708,0.14,-0.050798236644507604,1.4626075037391633
1176,RA Farmer,1,1,0,1,3,1.010908806086608,0.21000000000000002,-0.18401583408621353,1.0368929720003945
1177,RA Farmer,1,0,0,0,1,1.5129087670330659,0.07,-0.13308509471777719,1.4498236723152886
1178,RA Farmer,0,0,0,0,0,1.4607934946408163,0,0.14241927386881095,1.6032127685096274
1179,RA Farmer,1,0,0,1,2,0.9243758137401787,0.14,0.16037428307636176,1.2247500968165406
1180,RA Farmer,0,0,0,1,1,1.1844210609319066,0.07,-0.2555050879366734,0.9989159729952333
1181,RA Farmer,1,1,0,0,2,1.1818750069263766,0.14,-0.019348678066570934,1.3025263288598057
1182,RA Farmer,1,1,1,0,3,1.046389150982324,0.21000000000000002,-0.31651605173278163,0.9398730992495423
1183,RA Farmer,1,0,0,0,1,0.9859164445655942,0.07,0.16801100916337358,1.2239274537289677
1184,RA Farmer,1,1,0,1,3,1.3189164131015858,0.21000000000000002,-0.11158535881654318,1.4173310542850426
1185,RA Farmer,1,0,0,0,1,1.5904885526658012,0.07,0.19745053777137198,1.8579390904371733
1186,RA Farmer,0,0,0,0,0,1.3047724242400704,0,-0.25270708503042444,1.052065339209646
1187,RA Farmer,1,1,0,0,2,1.4678319454537971,0.14,0.25577334950948694,1.863605294963284
1188,RA Farmer,1,0,1,1,3,0.9184749477141225,0.21000000000000002,-0.12186272724865616,1.0066122204654664
1189,RA Farmer,1,1,0,1,3,0.9156930686398174,0.21000000000000002,-0.1600762754271359,0.9656167932126816
1190,RA Farmer,0,0,0,0,0,1.3236246451484275,0,-0.08907633977396522,1.2345483053744624
1191,RA Farmer,1,0,1,0,2,0.931581534779358,0.14,-0.21716713402321758,0.8544144007561405
1192,RA Farmer,1,1,1,1,4,1.249074824339696,0.28,-0.4390967999278151,1.089978024411881
1193,RA Farmer,1,0,1,1,3,0.8829555753075374,0.21000000000000002,0.002420477676149216,1.0953760529836867
1194,RA Farmer,1,0,0,0,1,1.0838554575877415,0.07,0.3629732024108291,1.5168286599985707
1195,RA Farmer,0,1,0,0,1,0.8687408425325642,0.07,0.018929312894076383,0.9576701554266407
1196,RA Farmer,1,0,1,1,3,1.1457528659095426,0.21000000000000002,0.05305099125676746,1.40880385716631
1197,RA Farmer,1,1,1,0,3,1.0235537387481684,0.21000000000000002,0.3406807375703964,1.5742344763185647
1198,RA Farmer,1,1,1,0,3,1.5214855085223191,0.21000000000000002,-0.050717678240929966,1.680767830281389
1199,RA Farmer,0,1,1,1,3,1.321817764047199,0.21000000000000002,-0.1761395200425172,1.355678244004682
1200,RA Farmer,1,1,0,1,3,1.201126289430037,0.21000000000000002,0.06789453734035346,1.4790208267703904
1201,RA Farmer,1,0,0,0,1,0.9540334147788141,0.07,-0.011041465723700778,1.0129919490551134
1202,RA Farmer,1,0,1,1,3,1.3449853356329107,0.21000000000000002,-0.06235202430029806,1.4926333113326127
1203,RA Farmer,1,1,1,0,3,1.312997190173915,0.21000000000000002,0.04699772027358548,1.5699949104475004
1204,RA Farmer,1,0,0,1,2,1.0191415281610166,0.14,-0.05747002171411034,1.1016715064469063
1205,RA Farmer,0,0,0,1,1,1.624902430457543,0.07,-0.15710918993588519,1.537793240521658
1206,RA Farmer,0,0,1,1,2,1.36717019550395,0.14,-0.34227330937738376,1.164896886126566
1207,RA Farmer,0,1,1,0,2,1.4943723939718492,0.14,-0.19341523027319835,1.440957163698651
1208,RA Farmer,1,1,1,0,3,1.0241451422922356,0.21000000000000002,-0.1415260724064533,1.0926190698857823
1209,RA Farmer,1,0,0,0,1,1.4817511726661734,0.07,0.05536400247885485,1.6071151751450283
1210,RA Farmer,1,0,1,1,3,1.1805896841746863,0.21000000000000002,-0.04842022296997622,1.3421694612047101
1211,RA Farmer,0,0,0,0,0,1.1236724379091394,0,-0.150393732167439,0.9732787057417004
1212,RA Farmer,0,0,0,0,0,0.9399141808903921,0,-0.26532561490108747,0.6745885659893047
1213,RA Farmer,1,1,0,0,2,0.5377329569200614,0.14,0.007214192357474964,0.6849471492775364
1214,RA Farmer,1,1,1,0,3,0.9253696645738442,0.21000000000000002,0.22722938658161188,1.3625990511554562
1215,RA Farmer,0,1,1,0,2,1.1265108365960543,0.14,-0.15479864213042357,1.111712194465631
1216,RA Farmer,1,1,0,0,2,1.5228734555160477,0.14,0.23697585258575637,1.8998493081018042
1217,RA Farmer,1,0,1,1,3,1.2960305153372909,0.21000000000000002,-0.1285768660575079,1.3774536492797829
1218,RA Farmer,1,0,1,1,3,1.2386323953715288,0.21000000000000002,0.5019747978353187,1.9506071932068476
1219,RA Farmer,1,1,1,1,4,1.2323422796413346,0.28,-0.08117576363072589,1.4311665160106086
1220,RA Farmer,0,0,1,1,2,1.2802554937725232,0.14,0.19165444957807065,1.611909943350594
1221,RA Farmer,1,0,1,0,2,1.2353582405639847,0.14,0.09494315947702041,1.470301400041005
1222,RA Farmer,1,0,0,0,1,0.9231890677150909,0.07,-0.030617189629217098,0.9625718780858739
1223,RA Farmer,1,1,1,1,4,1.5972446690539188,0.28,-0.21599039076354687,1.661254278290372
1224,RA Farmer,1,0,1,0,2,1.0998748756050098,0.14,0.05379354066552994,1.2936684162705396
1225,RA Farmer,0,0,1,0,1,1.65411043208732,0.07,0.2037432081050212,1.9278536401923412
1226,RA Farmer,0,1,0,0,1,0.8185948568759491,0.07,-0.02520493525221385,0.8633899216237353
1227,RA Farmer,1,1,1,0,3,1.0254506408822956,0.21000000000000002,-0.0456159723881017,1.1898346684941938
1228,RA Farmer,1,0,1,0,2,0.8619174152137024,0.14,0.37588284109449605,1.3778002563081984
1229,RA Farmer,0,0,0,1,1,1.1985552954165204,0.07,-0.16412209678720488,1.1044331986293157
1230,RA Farmer,1,0,0,1,2,1.1809814455061762,0.14,-0.059040857365751445,1.2619405881404246
1231,RA Farmer,0,0,1,0,1,1.3733897017908103,0.07,-0.11796256704895197,1.3254271347418585
1232,RA Farmer,1,0,1,1,3,1.378804316879231,0.21000000000000002,0.36689899205524656,1.9557033089344775
1233,RA Farmer,1,1,0,0,2,1.2279348289342806,0.14,0.19700460772614425,1.564939436660425
1234,RA Farmer,1,1,1,1,4,1.6416231275339155,0.28,0.06937635921136943,1.990999486745285
1235,RA Farmer,0,1,1,1,3,1.398250048058857,0.21000000000000002,-0.06766976377715515,1.540580284281702
1236,RA Farmer,1,0,0,1,2,0.8675073433922278,0.14,0.2423194744925152,1.2498268178847431
1237,RA Farmer,1,0,0,0,1,1.2493150512883866,0.07,0.15259439634989574,1.4719094476382824
1238,RA Farmer,1,0,1,1,3,1.460521534908901,0.21000000000000002,0.0767534916308509,1.7472750265397519
1239,RA Farmer,1,0,1,1,3,1.0854108341178828,0.21000000000000002,-0.02485178916639999,1.2705590449514828
1240,RA Farmer,1,0,0,0,1,0.8613912756244428,0.07,0.04449763390050444,0.9758889095249473
1241,RA Farmer,0,0,1,0,1,1.602283852805364,0.07,-0.3581537111083921,1.314130141696972
1242,RA Farmer,1,1,0,0,2,1.0984903248952378,0.14,-0.509808323180714,0.7286820017145239
1243,RA Farmer,0,0,1,0,1,1.0337476743473741,0.07,0.12218932704686435,1.2259370013942386
1244,RA Farmer,0,0,0,1,1,1.1636630509762866,0.07,0.2863541210635168,1.5200171720398035
1245,RA Farmer,1,1,1,0,3,1.10845098302071,0.21000000000000002,-0.12306074680649795,1.1953902362142121
1246,RA Farmer,0,0,1,1,2,1.4213231024416475,0.14,0.3076757626912432,1.8689988651328906
1247,RA Farmer,1,1,1,0,3,1.333855227146293,0.21000000000000002,0.14045363745929884,1.6843088646055917
1248,RA Farmer,0,0,1,0,1,1.571988417972245,0.07,0.2898072848909176,1.9317957028631627
1249,RA Farmer,1,1,0,1,3,1.1635689199816817,0.21000000000000002,0.2877282352076382,1.6612971551893199
1250,RA Farmer,1,1,1,1,4,1.2403160010242882,0.28,-0.05803721669261239,1.4622787843316758
1251,RA Farmer,1,1,1,1,4,1.0382706073396757,0.28,0.10442087290473862,1.4226914802444144
1252,RA Farmer,1,1,0,1,3,1.3894000491716016,0.21000000000000002,0.03239602966013199,1.6317960788317336
1253,RA Farmer,1,0,0,0,1,0.850688106078863,0.07,-0.17585632744136181,0.7448317786375012
1254,RA Farmer,1,1,0,0,2,1.1966074599048804,0.14,0.059823620752829265,1.3964310806577096
1255,RA Farmer,1,0,0,1,2,1.3166935516374247,0.14,-0.082814072680235,1.3738794789571895
1256,RA Farmer,1,0,1,0,2,1.4140702493313881,0.14,0.1756083520090743,1.7296786013404626
1257,RA Farmer,1,1,0,0,2,1.0082678586629499,0.14,0.08690688509440211,1.235174743757352
1258,RA Farmer,1,0,0,1,2,1.0972456401473007,0.14,0.019825766777779984,1.2570714069250806
1259,RA Farmer,1,0,0,1,2,1.0489357122420075,0.14,0.27928142635098824,1.4682171385929956
1260,RA Farmer,0,0,0,1,1,1.4097420940824006,0.07,0.09806005042125232,1.577802144503653
1261,RA Farmer,1,0,0,0,1,1.434082614206613,0.07,0.3235246554886281,1.8276072696952412
1262,RA Farmer,1,1,1,0,3,1.0964447709647909,0.21000000000000002,-0.46487653780107796,0.8415682331637129
1263,RA Farmer,1,0,1,1,3,1.0160504651615825,0.21000000000000002,0.1541446210091695,1.380195086170752
1264,RA Farmer,1,0,0,1,2,1.1164130296253723,0.14,-0.3009952167993006,0.9554178128260715
1265,RA Farmer,1,1,1,1,4,0.7096378633050944,0.28,0.10588017282997096,1.0955180361350654
1266,RA Farmer,1,0,0,1,2,0.7305511289060006,0.14,-0.18262208989663048,0.6879290390093702
1267,RA Farmer,0,0,0,1,1,0.8141988916718015,0.07,-0.021907410854267784,0.8622914808175337
1268,RA Farmer,1,1,0,1,3,1.5239337566777356,0.21000000000000002,0.051055428852354125,1.7849891855300897
1269,RA Farmer,0,0,1,0,1,1.4362518651544858,0.07,0.2782828820896963,1.7845347472441822
1270,RA Farmer,1,0,0,1,2,0.9320565998141725,0.14,0.0019256603861914226,1.073982260200364
1271,RA Farmer,1,1,1,0,3,1.3943589446947557,0.21000000000000002,0.2577590347602492,1.862117979455005
1272,RA Farmer,1,0,1,0,2,1.1222068141125696,0.14,0.14300392461447917,1.405210738727049
1273,RA Farmer,1,1,1,0,3,1.3226057343215416,0.21000000000000002,-0.18442700436538115,1.3481787299561605
1274,RA Farmer,1,0,0,0,1,1.5621265741726271,0.07,-0.0991634541617201,1.532963120010907
1275,RA Farmer,1,0,1,0,2,1.266814444691287,0.14,-0.6220924515752249,0.7847219931160623
1276,RA Farmer,1,0,0,1,2,1.4390989244508412,0.14,-0.13855211763090045,1.440546806819941
1277,RA Farmer,1,1,0,1,3,1.4343849092870926,0.21000000000000002,0.05978023513185981,1.7041651444189523
1278,RA Farmer,1,1,0,0,2,1.5774885102181682,0.14,-0.013734593234520349,1.7037539169836478
1279,RA Farmer,1,1,0,0,2,1.489279335413403,0.14,-0.17367597873904955,1.4556033566743536
1280,RA Farmer,1,0,1,1,3,1.5145240330006473,0.21000000000000002,-0.13362857879076706,1.59089545420988
1281,RA Farmer,0,0,0,0,0,1.0412087982984521,0,0.03388251240818135,1.0750913107066336
1282,RA Farmer,1,0,0,1,2,1.1313091899399834,0.14,0.014502174992086534,1.28581136493207
1283,RA Farmer,1,0,0,0,1,1.4099810868510292,0.07,-0.4396732257093877,1.0403078611416414
1284,RA Farmer,1,0,1,0,2,1.1532678722814569,0.14,-0.1841790823877337,1.1090887898937234
1285,RA Farmer,1,1,0,1,3,1.4435917968952423,0.21000000000000002,-0.01436315682537031,1.639228640069872
1286,RA Farmer,1,1,0,0,2,1.1300428523523867,0.14,0.17461060808718454,1.444653460439571
1287,RA Farmer,1,1,0,0,2,1.4035553969389332,0.14,-0.41017536384176484,1.1333800330971684
1288,RA Farmer,1,1,1,0,3,0.699019584008605,0.21000000000000002,-0.014583544584501227,0.8944360394241039
1289,RA Farmer,1,0,0,1,2,1.0760168082623758,0.14,-0.25901891010809336,0.9569978981542826
1290,RA Farmer,1,0,1,0,2,1.2765956381667753,0.14,0.158780399542079,1.5753760377088546
1291,RA Farmer,1,1,1,1,4,1.8914171583756867,0.28,-0.08956297107261917,2.0818541873030676
1292,RA Farmer,1,1,1,0,3,1.029021188859434,0.21000000000000002,-0.07881574952602677,1.1602054393334074
1293,RA Farmer,1,0,1,0,2,1.3699494526405573,0.14,-0.1674335282839814,1.3425159243565759
1294,RA Farmer,1,0,0,0,1,1.595285425642001,0.07,-0.31077710073571496,1.3545083249062861
1295,RA Farmer,0,1,0,1,2,0.9709387363898707,0.14,-0.25660495223494867,0.8543337841549221
1296,RA Farmer,1,0,0,1,2,0.7333297560275278,0.14,-0.09036231473973177,0.782967441287796
1297,RA Farmer,1,1,1,1,4,1.0566720031863293,0.28,0.1068481119427079,1.443520115129037
1298,RA Farmer,1,1,1,1,4,1.3633141803190079,0.28,0.07084120165190802,1.7141553819709159
1299,RA Farmer,1,0,0,0,1,0.9214520949958753,0.07,0.35256558883080574,1.344017683826681
1300,RA Farmer,1,0,1,0,2,0.9880515098435692,0.14,0.053201582901280436,1.1812530927448497
1301,RA Farmer,0,1,0,0,1,1.412850276810418,0.07,-0.0989838339433598,1.3838664428670584
1302,RA Farmer,0,0,0,1,1,1.1954382898164466,0.07,0.10889418710882802,1.3743324769252747
1303,RA Farmer,1,0,0,0,1,1.5698458729640488,0.07,-0.06726426668419926,1.5725816062798497
1304,RA Farmer,1,1,0,0,2,0.648070742566161,0.14,0.26834449678725475,1.0564152393534159
1305,RA Farmer,1,0,0,1,2,1.2224957715955114,0.14,0.014578088924765248,1.3770738605202768
1306,RA Farmer,0,0,1,1,2,1.2043987916476493,0.14,0.4708891949070053,1.8152879865546545
1307,RA Farmer,1,1,1,1,4,1.41801621342417,0.28,-0.4539860120338906,1.2440302013902795
1308,RA Farmer,0,0,0,0,0,1.5921019032622887,0,-0.2545324194946414,1.3375694837676473
1309,RA Farmer,0,0,1,1,2,1.4407943742853748,0.14,0.14930117817425503,1.7300955524596298
1310,RA Farmer,1,1,1,0,3,1.02666359713496,0.21000000000000002,0.12398715502862492,1.3606507521635849
1311,RA Farmer,1,0,1,0,2,1.310429694703087,0.14,-0.0019215165782273677,1.4485081781248594
1312,RA Farmer,1,0,1,1,3,1.8102783325700704,0.21000000000000002,-0.42345230468148326,1.596826027888587
1313,RA Farmer,1,0,0,0,1,1.060122837820734,0.07,-0.17123186883550578,0.9588909689852282
1314,RA Farmer,1,0,1,0,2,1.0025003424528103,0.14,0.21187902543852238,1.3543793678913325
1315,RA Farmer,1,0,1,0,2,1.344358855959655,0.14,0.2006206319479311,1.6849794879075861
1316,RA Farmer,1,0,0,1,2,1.9247240359332785,0.14,-0.10806918056188797,1.9566548553713905
1317,RA Farmer,1,0,1,0,2,0.6365195645227794,0.14,-0.0840623158999346,0.6924572486228447
1318,RA Farmer,1,1,1,0,3,0.8457278928272229,0.21000000000000002,-0.31336613280338066,0.7423617600238422
1319,RA Farmer,1,0,1,0,2,1.0895476542778975,0.14,-0.021318368552248432,1.208229285725649
1320,RA Farmer,1,1,0,1,3,0.9581856581260026,0.21000000000000002,0.08066705458802687,1.2488527127140294
1321,RA Farmer,1,0,1,0,2,1.5548014508797123,0.14,0.11968106996022149,1.8144825208399338
1322,RA Farmer,1,1,0,1,3,1.0800102148660986,0.21000000000000002,0.40017799454678116,1.6901882094128797
1323,RA Farmer,0,1,1,1,3,1.720296083995989,0.21000000000000002,0.28287170112614396,2.213167785122133
1324,RA Farmer,0,0,0,1,1,0.8065461698891782,0.07,0.17005240003174152,1.0465985699209197
1325,RA Farmer,1,0,0,0,1,1.1805685675375124,0.07,-0.24725742964922343,1.003311137888289
1326,RA Farmer,0,0,1,1,2,1.1664023923077171,0.14,0.008759988491005663,1.315162380798723
1327,RA Farmer,0,1,0,1,2,1.57308630061935,0.14,0.15479328377637622,1.867879584395726
1328,RA Farmer,0,0,0,0,0,0.920287702642256,0,-0.17200293840591652,0.7482847642363395
1329,RA Farmer,0,0,1,0,1,1.0923030361828816,0.07,-0.20413099681279584,0.9581720393700859
1330,RA Farmer,1,1,1,1,4,1.3585590121772173,0.28,-0.3087293933185932,1.329829618858624
1331,RA Farmer,1,0,0,1,2,1.0508119850833704,0.14,-0.004619693242645657,1.1861922918407248
1332,RA Farmer,1,1,1,0,3,1.4967106536585502,0.21000000000000002,-0.20056160497740497,1.506149048681145
1333,RA Farmer,0,0,0,1,1,1.313506770281757,0.07,-0.17741727876851052,1.2060894915132467
1334,RA Farmer,0,1,1,0,2,1.355229321227032,0.14,-0.1028110348335663,1.392418286393466
1335,RA Farmer,1,1,0,1,3,1.2249432560330908,0.21000000000000002,-0.008724055906718072,1.4262192001263727
1336,RA Farmer,1,0,1,0,2,1.4523431047107667,0.14,0.0628849753038356,1.6552280800146024
1337,RA Farmer,1,1,1,0,3,1.781361761870609,0.21000000000000002,-0.17066706312817456,1.8206946987424344
1338,RA Farmer,1,1,1,0,3,1.2485252028152727,0.21000000000000002,-0.034420158677598185,1.4241050441376744
1339,RA Farmer,1,1,0,1,3,1.087918696557399,0.21000000000000002,0.2001160307087544,1.4980347272661534
1340,RA Farmer,1,1,1,0,3,1.2027915582161175,0.21000000000000002,0.11874927398421209,1.5315408322003297
1341,RA Farmer,0,0,0,0,0,1.2733295757627636,0,0.5059691031747944,1.779298678937558
1342,RA Farmer,1,1,0,0,2,1.198227813080401,0.14,-0.165598098095563,1.1726297149848381
1343,RA Farmer,1,0,0,0,1,1.7644410421407075,0.07,0.021354591662279643,1.8557956338029873
1344,RA Farmer,1,0,1,0,2,1.2537110752804745,0.14,-0.012731823229477624,1.380979252050997
1345,RA Farmer,1,1,0,0,2,1.2471016827957904,0.14,0.38938598892243853,1.776487671718229
1346,RA Farmer,0,0,1,0,1,1.7918649427444557,0.07,-0.10674327985084123,1.7551216628936146
1347,RA Farmer,1,1,1,1,4,1.1530546698785014,0.28,-0.14521804751717135,1.28783662236133
1348,RA Farmer,1,1,0,0,2,1.2656200145400724,0.14,0.1810694652764629,1.5866894798165354
1349,RA Farmer,1,1,0,0,2,1.4991770770151236,0.14,0.2398038237442104,1.878980900759334
1350,RA Farmer,1,1,1,0,3,1.229858541443822,0.21000000000000002,0.19433267254310138,1.6341912139869232
1351,RA Farmer,1,0,0,1,2,1.138739149611136,0.14,-0.193932171069497,1.0848069785416392
1352,RA Farmer,1,1,1,0,3,1.0667516570166327,0.21000000000000002,-0.06844934468654783,1.208302312330085
1353,RA Farmer,1,0,1,0,2,0.9697899662246734,0.14,0.4870613326439456,1.5968512988686188
1354,RA Farmer,1,1,1,0,3,1.514816143772014,0.21000000000000002,-0.3723858344123364,1.3524303093596775
1355,RA Farmer,1,1,1,0,3,0.8562287778431414,0.21000000000000002,0.36494150035470746,1.4311702781978488
1356,RA Farmer,1,0,1,0,2,1.2406955906321546,0.14,0.16266925766492646,1.543364848297081
1357,RA Farmer,1,1,1,0,3,1.1080605686644034,0.21000000000000002,-0.12383451770138808,1.1942260509630154
1358,RA Farmer,1,0,0,0,1,0.7713482955097206,0.07,-0.057459552002963765,0.783888743506757
1359,RA Farmer,1,1,0,0,2,1.1553983951117073,0.14,-0.19871719585397288,1.0966811992577346
1360,RA Farmer,1,0,1,0,2,1.5062884200785491,0.14,-0.07349939558180874,1.5727890244967404
1361,RA Farmer,1,1,0,1,3,1.320141360694311,0.21000000000000002,0.07893922953216757,1.6090805902264786
1362,RA Farmer,0,0,1,1,2,0.969271765333738,0.14,0.13052191411339403,1.239793679447132
1363,RA Farmer,1,0,0,0,1,1.3860676706284751,0.07,-0.39441517648215896,1.0616524941463164
1364,RA Farmer,1,1,1,0,3,1.321349928059256,0.21000000000000002,-0.07153183084666863,1.4598180972125874
1365,RA Farmer,0,0,1,0,1,1.2309434244368067,0.07,-0.06495440071068455,1.2359890237261222
1366,RA Farmer,1,0,0,0,1,1.2899305114508564,0.07,-0.14359842393393038,1.2163320875169261
1367,RA Farmer,1,0,0,0,1,1.038263478810647,0.07,0.1618357082814393,1.2700991870920864
1368,RA Farmer,1,0,1,0,2,0.99062096476543815,0.14,0.2215148828360107,1.352135847601449
1369,RA Farmer,0,0,1,0,1,0.6426034043589871,0.07,0.1214756861333025,0.8340790904922896
1370,RA Farmer,1,0,1,0,2,0.9620242952056086,0.14,-0.17833439298438614,0.9236899022212224
1371,RA Farmer,1,0,0,0,1,1.2469371797132192,0.07,0.01158864199422727,1.3285258217074465
1372,RA Farmer,1,1,1,1,4,1.206591021510205,0.28,0.11443663729646175,1.6010276588066668
1373,RA Farmer,1,0,1,1,3,1.3290858614656416,0.21000000000000002,0.08351475780304113,1.6226006192686826
1374,RA Farmer,1,0,1,0,2,0.7943099769501852,0.14,-0.2516424415932704,0.6826675353569148
1375,RA Farmer,1,0,0,0,1,1.1089439564648873,0.07,-0.05482523685657416,1.1241187196083131
1376,RA Farmer,1,0,0,1,2,1.2069207360250767,0.14,-0.14049009871778367,1.206430637307293
1377,RA Farmer,1,1,0,1,3,0.9626253441417123,0.21000000000000002,0.008752522926371116,1.1813778670680835
1378,RA Farmer,1,0,1,1,3,1.5148346314323875,0.21000000000000002,-0.005880988915038268,1.7189536425173493
1379,RA Farmer,1,0,0,0,1,0.8209962890778597,0.07,-0.18285998867457048,0.7081363004032892
1380,RA Farmer,0,0,1,0,1,1.3626682577029736,0.07,0.46451475472499126,1.897183012427965
1381,RA Farmer,1,1,1,1,4,1.012704397425495,0.28,0.2826306216977411,1.5753350191232363
1382,RA Farmer,0,0,0,1,1,1.2602554194664493,0.07,0.25584968738127867,1.5861051068477279
1383,RA Farmer,1,1,1,1,4,1.616168655407303,0.28,-0.29640660003982827,1.5997620553674747
1384,RA Farmer,1,1,1,0,3,1.2730553606204307,0.21000000000000002,0.19995520331594072,1.6830105639363713
1385,RA Farmer,1,0,0,0,1,1.2085427309891834,0.07,-0.09107250692738644,1.187470224061797
1386,RA Farmer,1,0,1,1,3,1.7377398292787178,0.21000000000000002,0.01634546236580171,1.9640852916445195
1387,RA Farmer,1,0,0,0,1,1.095990001378574,0.07,-0.5137074119322488,0.6522825894463252
1388,RA Farmer,1,1,0,1,3,1.0972418008706013,0.21000000000000002,-0.06083370479177774,1.2464080960788235
1389,RA Farmer,1,1,0,0,2,1.1440780298061517,0.14,0.10304076671947265,1.3871187965256244
1390,RA Farmer,1,0,1,1,3,1.191516434530247,0.21000000000000002,-0.4142553408954818,0.987261093634765
1391,RA Farmer,1,1,0,0,2,1.392596296145228,0.14,-0.005905512108271564,1.5266907840369566
1392,RA Farmer,0,0,1,1,2,0.9809418353132744,0.14,-0.09737786293645835,1.023563972376816
1393,RA Farmer,1,1,0,1,3,1.41638573414548,0.21000000000000002,0.36993560638329304,1.996321340528773
1394,RA Farmer,1,1,1,0,3,1.0341702239548212,0.21000000000000002,-0.0265093872464693,1.217660836708352
1395,RA Farmer,1,0,0,0,1,0.5906431356108398,0.07,-0.07704564056027995,0.5835974950505598
1396,RA Farmer,1,1,0,1,3,1.2086372552818445,0.21000000000000002,0.061213097375766856,1.4798503526576114
1397,RA Farmer,1,0,0,0,1,1.051410489259426,0.07,-0.19320306922552255,0.9282074200339036
1398,RA Farmer,1,1,1,1,4,1.3098693685981972,0.28,0.07797686050721006,1.6678462291054073
1399,RA Farmer,1,1,1,0,3,1.6333760117729406,0.21000000000000002,0.05972927091996885,1.9031052826929094
1400,RA Farmer,1,1,0,0,2,0.9096824417560314,0.14,-0.3979453359192843,0.6517371058367472
1401,RA Farmer,1,0,1,0,2,0.6571140455427407,0.14,-0.05481268190489317,0.7423013636378475
1402,RA Farmer,1,0,1,0,2,0.7398820622961031,0.14,-0.11339605740891778,0.7664860048871853
1403,RA Farmer,1,1,1,0,3,0.38121784666827985,0.21000000000000002,-0.09212043428066032,0.5
1404,RA Farmer,1,0,1,1,3,0.6128659430537976,0.21000000000000002,-0.1316213768210965,0.6912445662327011
1405,RA Farmer,1,0,0,0,1,1.4248769195382867,0.07,0.26481340739258846,1.7596903269308752
1406,RA Farmer,1,0,1,1,3,1.421938147850299,0.21000000000000002,-0.12253097802059057,1.5094071698297085
1407,RA Farmer,1,0,1,0,2,1.0331429390860012,0.14,0.12305302597060273,1.296195965056604
1408,RA Farmer,1,1,0,1,3,1.0255293299097572,0.21000000000000002,0.2258248884307212,1.4613542183404784
1409,RA Farmer,1,1,1,0,3,1.1013672261352359,0.21000000000000002,-0.13218590654023704,1.1791813195949987
1410,RA Farmer,1,0,0,0,1,1.4867226365818333,0.07,-0.03737885495968302,1.5193437816221504
1411,RA Farmer,1,0,0,0,1,1.3579193969637284,0.07,-0.4177470137701839,1.0101723831935445
1412,RA Farmer,1,1,1,1,4,1.2941286077687437,0.28,0.06251354311997658,1.6366421508887203
1413,RA Farmer,1,0,0,0,1,1.0676971902867904,0.07,-0.19936275431480324,0.9383344359719873
1414,RA Farmer,1,1,0,0,2,1.0616936649790016,0.14,0.17441905033886346,1.3761127153178652
1415,RA Farmer,1,1,1,1,4,0.7706489786395491,0.28,0.06086434912963497,1.1115133277691842
1416,RA Farmer,1,1,0,1,3,0.26383459124959097,0.21000000000000002,0.11156015392970142,0.5853947451792925
1417,RA Farmer,1,0,1,1,3,1.232523896048668,0.21000000000000002,0.17371092398560706,1.616234820034275
1418,RA Farmer,1,1,1,0,3,0.6927768482205271,0.21000000000000002,-0.020427026617839843,0.8823498216026874
1419,RA Farmer,1,0,0,1,2,0.9995842192997728,0.14,0.037945101354752736,1.1775293206545254
1420,RA Farmer,0,0,1,0,1,1.172263883603511,0.07,0.11495314205683904,1.3572170256603502
1421,RA Farmer,1,0,1,0,2,1.3261356183958586,0.14,-0.05629785960407468,1.4098377587917839
1422,RA Farmer,1,0,1,0,2,1.2966457404251999,0.14,-0.11140135710761012,1.3252443833175898
1423,RA Farmer,0,1,1,0,2,1.0496399961321405,0.14,0.1680186472283042,1.3576586433604447
1424,RA Farmer,0,0,1,0,1,1.0109121988958092,0.07,0.005561057273779609,1.086473256169589
1425,RA Farmer,1,0,0,1,2,1.4407390087997622,0.14,0.14941274094083795,1.7301517497406
1426,RA Farmer,0,0,0,0,0,1.4500330467443727,0,0.07562210627742698,1.5256551530217997
1427,RA Farmer,1,1,1,1,4,0.9162477009417853,0.28,-0.09045065869013409,1.1057970422516512
1428,RA Farmer,1,1,0,0,2,0.9178603785700735,0.14,-0.022929450230173988,1.0349309283398995
1429,RA Farmer,0,1,1,0,2,1.173093502000859,0.14,0.06985375612413192,1.3829472581249909
1430,RA Farmer,0,0,1,0,1,1.6656091005193736,0.07,-0.01869894513232591,1.7169101553870478
1431,RA Farmer,1,0,0,0,1,1.231730389554431,0.07,-0.10675896903107274,1.1949714205233581
1432,RA Farmer,0,0,0,0,0,1.0001002853643863,0,-0.32459216929384227,0.6755081160705441
1433,RA Farmer,0,0,1,1,2,0.862978355806824,0.14,0.1729602150110805,1.1759385708179046
1434,RA Farmer,0,1,0,1,2,1.2598615935020827,0.14,-0.17362036256767857,1.226241230934404
1435,RA Farmer,1,0,0,0,1,1.2752524170319401,0.07,-0.08560993187600027,1.25964248515594
1436,RA Farmer,1,0,0,1,2,0.5864956219524137,0.14,-0.06740505377688595,0.6590905681755277
1437,RA Farmer,1,1,1,1,4,1.4143036417171806,0.28,0.08406789189393146,1.778371533611112
1438,RA Farmer,0,0,1,0,1,1.2784909134889308,0.07,-0.018681263875891953,1.329809649613039
1439,RA Farmer,1,1,0,0,2,1.4757697247874664,0.14,-0.07422600977361062,1.5415437150138556
